budget,original_language,revenue,runtime,vote_average,vote_count
25000000.0,en,65663276.0,112.0,7.4,1990.0
0.0,en,0.0,111.0,6.9,260.0
30000000.0,en,159291809.0,107.0,6.6,582.0
25000000.0,en,51842679.0,104.0,5.6,159.0
30000000.0,en,53653224.0,113.0,7.1,721.0
30000000.0,en,75505973.0,113.0,6.2,767.0
30000000.0,en,66486080.0,95.0,6.5,2263.0
30000000.0,en,84646831.0,84.0,3.7,359.0
30000000.0,en,38413606.0,126.0,7.2,238.0
27000000.0,en,38122105.0,101.0,6.4,703.0
25000000.0,en,38748395.0,94.0,6.6,384.0
30000000.0,en,63782078.0,111.0,6.5,1263.0
30000000.0,en,51376861.0,95.0,3.8,221.0
30000000.0,en,36160375.0,98.0,5.7,359.0
30000000.0,en,82394288.0,100.0,5.8,1463.0
30000000.0,en,34742066.0,108.0,6.6,162.0
30000000.0,en,41480851.0,125.0,6.5,206.0
45000000.0,en,0.0,94.0,5.1,66.0
30000000.0,en,48428063.0,79.0,6.6,1262.0
30000000.0,en,63372757.0,106.0,6.4,1323.0
0.0,en,0.0,111.0,5.9,278.0
30000000.0,en,14460000.0,63.0,6.8,258.0
19000000.0,en,39267515.0,85.0,4.1,210.0
30000000.0,en,29202884.0,108.0,6.3,66.0
0.0,en,31911598.0,139.0,6.4,158.0
0.0,en,0.0,127.0,6.2,27.0
30000000.0,en,24048000.0,106.0,5.4,163.0
0.0,en,60896147.0,95.0,4.8,442.0
30000000.0,en,0.0,118.0,5.9,690.0
30000000.0,en,108609310.0,108.0,5.8,339.0
35000000.0,en,22034832.0,111.0,5.2,112.0
30000000.0,en,53909751.0,124.0,5.7,457.0
30000000.0,en,21800302.0,104.0,5.0,66.0
30000000.0,en,51148651.0,133.0,6.9,905.0
30000000.0,en,31070211.0,87.0,4.8,458.0
30000000.0,en,35294470.0,109.0,6.0,311.0
30000000.0,en,19204929.0,87.0,6.0,127.0
25000000.0,en,17193231.0,98.0,5.2,47.0
0.0,en,0.0,99.0,5.4,295.0
30000000.0,en,102820008.0,112.0,6.6,1233.0
30000000.0,en,16930884.0,108.0,5.7,313.0
35000000.0,en,25224242.0,126.0,6.8,125.0
40000000.0,en,26155781.0,98.0,5.5,278.0
26000000.0,en,0.0,104.0,5.5,671.0
37000000.0,en,37962774.0,110.0,5.1,221.0
30000000.0,en,31148328.0,130.0,6.3,240.0
30000000.0,en,15007991.0,97.0,5.1,202.0
30000000.0,en,15368897.0,96.0,5.0,68.0
30000000.0,en,13001257.0,114.0,6.7,157.0
17000000.0,en,24922237.0,106.0,6.0,603.0
30000000.0,en,30536013.0,135.0,6.4,330.0
30000000.0,en,0.0,100.0,4.0,72.0
0.0,en,0.0,100.0,5.4,44.0
100000000.0,en,0.0,85.0,2.9,462.0
30000000.0,en,0.0,107.0,5.7,1266.0
25000000.0,en,30114487.0,102.0,4.7,114.0
23000000.0,en,12.0,111.0,6.1,152.0
30000000.0,en,13521829.0,86.0,4.8,131.0
30000000.0,en,18618284.0,108.0,6.7,161.0
30000000.0,en,64352607.0,123.0,6.3,869.0
30000000.0,en,8454301.0,134.0,7.2,129.0
30000000.0,en,62616646.0,91.0,5.5,543.0
30000000.0,en,18195610.0,108.0,5.8,153.0
18000000.0,en,26828365.0,122.0,7.4,383.0
30000000.0,en,0.0,229.0,8.2,1069.0
0.0,en,18074539.0,118.0,5.9,638.0
0.0,en,0.0,138.0,6.7,144.0
0.0,en,0.0,108.0,6.0,31.0
0.0,en,3102550.0,80.0,5.4,29.0
30000000.0,en,35078241.0,92.0,6.3,141.0
0.0,zh,0.0,98.0,5.0,29.0
21000000.0,en,480314.0,87.0,5.0,205.0
30000000.0,en,14711793.0,160.0,7.0,776.0
30000000.0,zh,108348.0,125.0,5.0,41.0
0.0,fr,0.0,91.0,5.9,306.0
30000000.0,en,0.0,92.0,5.4,656.0
30000000.0,en,2527904.0,129.0,6.4,286.0
0.0,de,0.0,93.0,5.5,90.0
30000000.0,en,0.0,140.0,7.0,38.0
27000000.0,en,0.0,110.0,3.0,16.0
30000000.0,en,0.0,103.0,5.8,195.0
30000000.0,ru,0.0,85.0,6.4,7.0
30000000.0,en,0.0,110.0,6.6,69.0
19000000.0,en,140752617.0,83.0,5.6,2238.0
29000000.0,en,287506194.0,115.0,6.8,1940.0
28000000.0,en,186438883.0,136.0,7.3,718.0
30000000.0,en,37036004.0,127.0,5.9,159.0
29000000.0,en,0.0,86.0,5.8,135.0
0.0,en,0.0,122.0,7.2,328.0
30000000.0,en,33013805.0,113.0,6.6,275.0
29000000.0,en,16930185.0,100.0,5.0,85.0
29000000.0,en,78636257.0,91.0,5.5,431.0
0.0,en,0.0,157.0,6.9,51.0
0.0,en,0.0,112.0,6.3,26.0
12000000.0,en,24829644.0,87.0,4.9,287.0
29000000.0,en,21126225.0,103.0,6.8,455.0
28000000.0,en,504050219.0,90.0,7.4,3416.0
28000000.0,en,201634991.0,147.0,7.7,1355.0
28000000.0,en,333000000.0,118.0,7.1,2781.0
30000000.0,en,100491683.0,79.0,5.7,147.0
60000000.0,en,105178561.0,104.0,6.1,400.0
29000000.0,en,48902953.0,110.0,6.6,392.0
29000000.0,en,98185582.0,102.0,6.2,594.0
28000000.0,en,140767956.0,131.0,7.5,3948.0
28000000.0,en,92380927.0,99.0,6.4,564.0
28000000.0,en,133346506.0,130.0,7.3,2607.0
0.0,en,0.0,120.0,6.2,127.0
28000000.0,en,64445708.0,135.0,7.0,159.0
28000000.0,en,102356381.0,101.0,6.8,1016.0
35000000.0,en,94728529.0,103.0,5.5,427.0
30000000.0,ja,17137302.0,115.0,6.5,356.0
21000000.0,en,71441250.0,110.0,7.4,1286.0
30000000.0,en,90259536.0,90.0,7.1,1061.0
28000000.0,en,134402450.0,105.0,6.4,799.0
28000000.0,en,195312802.0,127.0,6.3,490.0
28000000.0,en,77516304.0,90.0,6.6,521.0
27000000.0,en,101646581.0,99.0,5.5,282.0
28000000.0,en,60780981.0,89.0,6.1,1337.0
28000000.0,en,97594140.0,115.0,6.9,823.0
28000000.0,en,39514713.0,96.0,6.4,471.0
28000000.0,en,92601050.0,104.0,6.1,327.0
28000000.0,en,96188903.0,117.0,7.1,4645.0
28000000.0,en,40547440.0,83.0,5.6,531.0
28000000.0,en,33000337.0,99.0,4.6,148.0
28000000.0,en,100654149.0,81.0,6.1,493.0
28000000.0,en,121147947.0,135.0,7.7,1358.0
28000000.0,en,33139618.0,117.0,7.9,3509.0
28000000.0,en,31596911.0,139.0,6.5,148.0
28000000.0,en,52597999.0,113.0,6.0,883.0
21000000.0,en,54926886.0,117.0,6.5,323.0
0.0,en,0.0,97.0,4.5,38.0
35866397.0,fr,20217080.0,98.0,7.0,49.0
28000000.0,en,38159905.0,103.0,5.8,491.0
28000000.0,en,8888143.0,119.0,6.0,69.0
28000000.0,en,45236543.0,94.0,5.5,345.0
28000000.0,en,8345056.0,86.0,5.5,46.0
28000000.0,en,14010832.0,98.0,4.8,296.0
28000000.0,en,7002261.0,108.0,5.8,195.0
28000000.0,en,16374328.0,108.0,5.5,640.0
28000000.0,en,5684789.0,134.0,6.8,91.0
27000000.0,en,17286299.0,110.0,6.2,244.0
28000000.0,en,60700000.0,103.0,6.3,2224.0
24000000.0,es,23321954.0,145.0,5.6,61.0
28000000.0,en,68896829.0,90.0,5.7,615.0
27500000.0,en,187500000.0,131.0,6.2,527.0
30000000.0,en,219076518.0,129.0,6.2,1214.0
30000000.0,en,95714875.0,109.0,7.1,598.0
35000000.0,en,43650785.0,114.0,5.7,57.0
8000000.0,en,27187653.0,163.0,6.9,67.0
15000000.0,en,49469904.0,92.0,6.9,235.0
27500000.0,en,24748670.0,120.0,6.2,205.0
27000000.0,en,96900000.0,113.0,6.7,413.0
27000000.0,en,0.0,116.0,5.6,65.0
27000000.0,en,60527873.0,115.0,6.2,345.0
27000000.0,en,115229890.0,133.0,7.5,1065.0
27000000.0,en,44352417.0,117.0,6.0,238.0
0.0,en,0.0,117.0,6.7,33.0
27000000.0,en,129000000.0,101.0,6.6,607.0
27000000.0,en,56870414.0,82.0,5.5,247.0
27000000.0,en,56308881.0,110.0,7.4,1323.0
27000000.0,en,21500000.0,193.0,7.3,235.0
30000000.0,en,15395087.0,130.0,6.3,288.0
27000000.0,en,20158808.0,102.0,7.0,1002.0
27000000.0,en,27200316.0,100.0,7.2,828.0
0.0,en,0.0,110.0,6.7,396.0
25000000.0,en,11137801.0,109.0,6.7,120.0
27000000.0,en,76000000.0,113.0,5.9,44.0
27000000.0,en,29000000.0,109.0,6.1,563.0
27000000.0,en,13000000.0,99.0,5.5,98.0
0.0,en,0.0,106.0,6.8,79.0
27000000.0,en,85564310.0,89.0,4.4,222.0
27000000.0,en,93282604.0,98.0,6.5,1068.0
28.0,en,14.0,93.0,5.9,173.0
0.0,en,4488529.0,112.0,5.9,56.0
27000000.0,en,21148829.0,106.0,6.3,333.0
25000000.0,en,6673422.0,104.0,5.2,127.0
0.0,en,0.0,120.0,5.9,23.0
0.0,en,0.0,133.0,6.9,6.0
26000000.0,en,183293131.0,91.0,5.2,788.0
26000000.0,en,110230332.0,97.0,6.0,879.0
26000000.0,en,109449237.0,116.0,6.2,1983.0
25000000.0,en,289317794.0,122.0,6.8,796.0
28000000.0,en,53181600.0,113.0,6.2,1131.0
15000000.0,en,201957688.0,111.0,5.8,628.0
27000000.0,en,101624843.0,111.0,6.6,1148.0
26000000.0,en,65705772.0,121.0,6.8,399.0
22000000.0,en,68296293.0,139.0,7.0,262.0
26000000.0,en,61489265.0,115.0,6.3,404.0
22000000.0,en,50750000.0,175.0,6.9,207.0
26000000.0,en,57891803.0,85.0,6.2,455.0
26000000.0,en,90426405.0,90.0,5.9,1023.0
26000000.0,en,71868327.0,106.0,7.3,1112.0
26000000.0,en,67918658.0,100.0,5.2,629.0
25000000.0,en,86175291.0,130.0,6.1,1573.0
0.0,en,0.0,109.0,5.9,194.0
26000000.0,en,38793283.0,94.0,4.9,89.0
26000000.0,en,0.0,127.0,7.1,146.0
26000000.0,en,43318349.0,104.0,6.8,633.0
26000000.0,en,28818995.0,100.0,5.2,144.0
56000000.0,en,142044638.0,118.0,5.7,718.0
42000000.0,en,35402320.0,118.0,5.8,198.0
26000000.0,en,29657751.0,111.0,6.1,426.0
30000000.0,en,14000000.0,110.0,4.8,54.0
26000000.0,en,36800000.0,99.0,4.5,110.0
26000000.0,en,0.0,101.0,5.5,34.0
26000000.0,en,0.0,100.0,6.0,62.0
0.0,en,0.0,103.0,6.5,165.0
26000000.0,en,0.0,100.0,3.9,95.0
25530000.0,en,20080020.0,95.0,5.3,84.0
26000000.0,en,30523226.0,116.0,6.3,1091.0
25000000.0,en,82466670.0,129.0,6.8,417.0
30000000.0,en,611899420.0,127.0,6.9,864.0
25000000.0,en,441286195.0,125.0,7.0,1591.0
25000000.0,en,412800000.0,133.0,7.6,1709.0
33000000.0,en,269958228.0,116.0,7.8,3086.0
25100000.0,en,29506464.0,131.0,6.1,143.0
25000000.0,en,226830568.0,93.0,7.2,4369.0
26000000.0,en,35926213.0,117.0,7.2,765.0
25000000.0,en,411006740.0,129.0,6.1,661.0
22000000.0,en,321365567.0,195.0,8.3,4329.0
25000000.0,en,124272124.0,146.0,7.8,1910.0
28000000.0,en,8555008.0,128.0,5.7,364.0
0.0,en,181466833.0,93.0,5.4,500.0
26000000.0,ru,0.0,127.0,4.9,71.0
30000000.0,en,114908830.0,97.0,5.8,594.0
0.0,en,0.0,100.0,4.7,64.0
25000000.0,en,80936232.0,83.0,5.6,231.0
25000000.0,en,170764026.0,85.0,6.4,2251.0
25000000.0,en,78000000.0,88.0,5.8,286.0
25000000.0,en,76270454.0,119.0,7.6,1384.0
25000000.0,en,171600000.0,122.0,7.7,3003.0
25000000.0,en,153997819.0,99.0,6.1,853.0
25000000.0,en,281929795.0,97.0,6.5,1356.0
25000000.0,en,152500343.0,121.0,6.8,951.0
45000000.0,en,124914842.0,95.0,5.1,377.0
25000000.0,en,119772232.0,104.0,5.7,210.0
25000000.0,en,147780440.0,107.0,6.1,1331.0
25000000.0,en,56505065.0,130.0,7.4,626.0
25000000.0,en,91036760.0,115.0,6.0,330.0
2800000.0,en,60922980.0,111.0,7.2,476.0
25000000.0,en,117719158.0,93.0,5.8,974.0
25000000.0,en,99357138.0,101.0,6.8,946.0
60000000.0,en,137587063.0,96.0,7.0,1113.0
25000000.0,en,116766556.0,106.0,7.2,1223.0
0.0,en,0.0,100.0,7.0,35.0
25000000.0,en,77278331.0,117.0,6.4,1451.0
25000000.0,en,122644820.0,101.0,6.1,440.0
26000000.0,en,90574188.0,94.0,6.7,1493.0
25000000.0,en,46836394.0,145.0,8.2,3128.0
28000000.0,en,58795814.0,102.0,5.0,284.0
25000000.0,en,122489822.0,97.0,6.4,711.0
25000000.0,en,65884703.0,170.0,8.0,2948.0
25000000.0,en,0.0,97.0,6.3,174.0
23000000.0,en,43984230.0,163.0,7.4,355.0
25000000.0,en,63100000.0,109.0,6.1,770.0
0.0,en,0.0,97.0,5.9,87.0
25000000.0,en,77208711.0,158.0,7.9,1537.0
35000000.0,en,0.0,85.0,5.8,44.0
0.0,en,0.0,84.0,5.6,61.0
25000000.0,en,41604473.0,86.0,5.5,112.0
25000000.0,en,39053061.0,119.0,6.3,386.0
25000000.0,en,64437847.0,98.0,6.4,298.0
25000000.0,en,70442940.0,97.0,5.6,529.0
25000000.0,en,36351350.0,105.0,5.4,115.0
25000000.0,en,38307627.0,124.0,6.6,259.0
25000000.0,en,66980456.0,94.0,6.4,1798.0
0.0,en,0.0,105.0,5.8,368.0
17000000.0,en,63102666.0,104.0,5.5,299.0
25000000.0,en,59192128.0,101.0,5.5,444.0
25000000.0,en,56489558.0,101.0,5.8,236.0
25000000.0,en,41597830.0,114.0,7.0,451.0
20000000.0,en,33889159.0,105.0,6.4,671.0
25000000.0,en,229736344.0,90.0,6.1,663.0
20000000.0,en,70992898.0,97.0,4.9,199.0
25500000.0,en,2415472.0,128.0,6.0,171.0
25000000.0,en,66122026.0,114.0,7.1,797.0
30000000.0,en,82150642.0,124.0,7.1,334.0
25000000.0,en,50671850.0,89.0,5.5,350.0
25485000.0,en,29548291.0,144.0,6.9,147.0
25000000.0,en,100000000.0,93.0,4.7,123.0
25000000.0,en,34942188.0,81.0,5.4,325.0
0.0,en,0.0,83.0,4.7,71.0
25000000.0,en,28341469.0,142.0,8.5,8205.0
21150000.0,en,39438674.0,92.0,4.7,146.0
27000000.0,en,25023434.0,113.0,6.7,244.0
25000000.0,en,39171130.0,111.0,5.7,543.0
25000000.0,en,74188937.0,121.0,6.9,483.0
25000000.0,en,27645491.0,98.0,5.9,185.0
30000000.0,en,42886719.0,107.0,6.5,318.0
23000000.0,en,46152800.0,106.0,7.2,661.0
25000000.0,en,21567853.0,136.0,6.7,134.0
25000000.0,en,22200000.0,97.0,6.2,183.0
25000000.0,en,114977104.0,115.0,6.6,1262.0
25000000.0,en,23580000.0,97.0,6.2,515.0
25000000.0,en,36993168.0,99.0,5.4,341.0
25000000.0,en,40452643.0,103.0,6.0,414.0
25000000.0,en,17000000.0,95.0,6.9,530.0
25000000.0,en,20796847.0,93.0,6.5,656.0
13000000.0,en,0.0,98.0,4.6,82.0
26000000.0,en,0.0,90.0,5.4,66.0
0.0,en,0.0,107.0,4.7,28.0
0.0,en,0.0,90.0,5.0,54.0
25000000.0,en,15431177.0,120.0,6.9,110.0
30000000.0,en,33333531.0,115.0,5.4,597.0
8000000.0,en,0.0,91.0,5.6,265.0
25000000.0,en,24362772.0,108.0,4.3,29.0
25000000.0,en,19829957.0,107.0,5.2,147.0
25000000.0,en,30411183.0,108.0,6.3,824.0
25000000.0,en,51702483.0,100.0,5.2,101.0
0.0,en,0.0,85.0,4.4,46.0
25000000.0,en,42972994.0,131.0,6.7,973.0
0.0,en,14334401.0,88.0,6.3,313.0
28000000.0,en,10126458.0,91.0,4.9,132.0
25.0,en,13.0,145.0,7.0,59.0
25000000.0,en,28831145.0,109.0,6.5,304.0
25000000.0,en,0.0,116.0,6.2,135.0
25000000.0,en,15478800.0,122.0,6.2,137.0
25000000.0,en,13411957.0,107.0,7.0,210.0
25000000.0,en,24902723.0,120.0,6.0,378.0
25000000.0,en,11000000.0,99.0,7.1,705.0
0.0,fr,0.0,104.0,5.6,194.0
25000000.0,en,23057115.0,140.0,7.7,1272.0
28000000.0,en,16900000.0,132.0,6.7,97.0
0.0,en,25000000.0,254.0,6.6,90.0
25000000.0,en,11207130.0,113.0,6.1,82.0
25000000.0,en,10719357.0,99.0,4.6,45.0
25000000.0,en,13000000.0,100.0,6.2,111.0
14000000.0,en,85446075.0,92.0,5.8,498.0
25000000.0,en,10070000.0,105.0,5.3,25.0
25000000.0,en,10324441.0,110.0,5.5,144.0
25000000.0,en,11772461.0,116.0,6.4,60.0
0.0,en,0.0,92.0,5.7,34.0
32000000.0,en,27635305.0,111.0,6.8,1087.0
25000000.0,en,5778353.0,117.0,5.0,22.0
0.0,en,0.0,95.0,5.5,28.0
25000000.0,en,0.0,95.0,4.8,47.0
25000000.0,en,0.0,127.0,7.3,166.0
25000000.0,en,4064495.0,98.0,5.5,138.0
0.0,en,0.0,95.0,5.1,14.0
25000000.0,en,19844979.0,121.0,6.4,387.0
25000000.0,en,2405420.0,95.0,3.5,118.0
25000000.0,en,27603069.0,80.0,7.0,738.0
25000000.0,en,0.0,107.0,5.9,66.0
0.0,en,34153101.0,91.0,6.1,58.0
25000000.0,en,777423.0,117.0,6.2,19.0
25000000.0,en,2336172.0,114.0,6.6,49.0
13500000.0,en,19255873.0,124.0,7.7,704.0
25000000.0,en,10589102.0,122.0,6.0,326.0
0.0,en,0.0,88.0,5.6,151.0
25000000.0,fr,48531470.0,154.0,7.1,380.0
0.0,en,0.0,117.0,6.0,21.0
0.0,fr,0.0,82.0,3.8,7.0
25000000.0,ru,6500000.0,85.0,6.3,10.0
25000000.0,en,71009334.0,117.0,5.0,712.0
25000000.0,en,0.0,121.0,6.2,227.0
25000000.0,en,3052000.0,128.0,7.0,31.0
25000000.0,cn,0.0,100.0,6.5,114.0
25000000.0,en,0.0,100.0,4.1,26.0
14000000.0,en,34670720.0,119.0,7.0,257.0
25000000.0,en,8784318.0,137.0,5.5,301.0
24000000.0,en,133000000.0,119.0,6.9,477.0
24000000.0,en,155721132.0,102.0,6.5,835.0
24000000.0,en,172363301.0,120.0,6.1,840.0
25000000.0,en,1397284.0,98.0,5.4,285.0
24000000.0,en,70181428.0,105.0,6.4,225.0
41300000.0,en,106371651.0,98.0,6.2,531.0
8200000.0,en,80035402.0,107.0,6.4,505.0
24000000.0,en,87055349.0,91.0,6.6,541.0
24000000.0,en,41895491.0,137.0,7.2,341.0
65000000.0,en,40002112.0,100.0,5.1,374.0
24000000.0,en,36609995.0,115.0,6.1,67.0
24000000.0,en,42105111.0,102.0,6.1,721.0
24000000.0,en,0.0,108.0,5.9,111.0
24000000.0,en,68729358.0,93.0,5.9,742.0
0.0,en,0.0,88.0,5.5,24.0
40000000.0,en,0.0,127.0,7.6,721.0
17000000.0,en,16980098.0,95.0,5.5,160.0
24000000.0,en,16290976.0,87.0,5.8,92.0
24000000.0,en,21049053.0,134.0,5.9,58.0
24000000.0,en,12372410.0,107.0,4.7,49.0
24000000.0,en,8434146.0,124.0,5.7,53.0
24000000.0,en,30551495.0,89.0,5.0,141.0
24000000.0,en,83188165.0,88.0,5.3,581.0
23000000.0,en,0.0,118.0,6.5,55.0
24000000.0,en,4562146.0,93.0,4.1,19.0
28000000.0,en,669276.0,72.0,6.8,26.0
0.0,en,0.0,120.0,5.4,15.0
24000000.0,en,23081726.0,98.0,6.1,568.0
24000000.0,ja,234710455.0,119.0,8.2,1991.0
23600000.0,en,102391382.0,88.0,7.2,3550.0
23000000.0,en,185991646.0,90.0,5.9,512.0
18000000.0,en,538400000.0,124.0,8.2,5879.0
19000000.0,en,141407024.0,118.0,6.5,1699.0
23000000.0,en,86930411.0,85.0,6.6,546.0
23000000.0,en,53302314.0,98.0,6.4,1378.0
12500000.0,en,75993061.0,101.0,6.5,910.0
23000000.0,en,53187659.0,108.0,6.7,1789.0
23000000.0,en,0.0,97.0,6.0,118.0
23000000.0,en,47351251.0,126.0,7.9,4097.0
23000000.0,en,36642838.0,97.0,6.3,325.0
25000000.0,en,6399.0,99.0,5.1,73.0
23000000.0,en,18653615.0,114.0,5.9,66.0
0.0,en,0.0,88.0,6.4,11.0
23000000.0,en,33372606.0,93.0,5.6,505.0
23000000.0,en,51881013.0,89.0,3.5,224.0
0.0,en,0.0,98.0,6.6,124.0
0.0,en,0.0,94.0,6.5,11.0
23000000.0,en,10827816.0,102.0,6.6,55.0
23000000.0,en,7434726.0,98.0,6.1,82.0
23000000.0,en,29541790.0,124.0,6.6,261.0
0.0,fr,0.0,110.0,6.6,246.0
11000000.0,en,0.0,90.0,5.8,101.0
23000000.0,en,9366227.0,86.0,5.9,56.0
23000000.0,en,16123851.0,141.0,5.5,73.0
23000000.0,cn,5837674.0,139.0,6.5,57.0
25000000.0,en,94679598.0,104.0,6.5,1343.0
22700000.0,en,38119483.0,96.0,6.7,902.0
22500000.0,en,15520023.0,112.0,6.8,431.0
22000000.0,en,505000000.0,127.0,6.9,1339.0
23000000.0,en,369884651.0,119.0,6.5,1590.0
22000000.0,en,189833357.0,97.0,6.3,489.0
20000000.0,en,75597042.0,127.0,6.5,110.0
22000000.0,en,147880543.0,110.0,6.0,428.0
24000000.0,en,182016617.0,135.0,7.3,385.0
22000000.0,en,84772742.0,84.0,4.6,304.0
22000000.0,en,77737889.0,191.0,7.4,716.0
22000000.0,en,88880821.0,122.0,7.3,508.0
22000000.0,en,110627965.0,114.0,5.6,354.0
22000000.0,en,92542418.0,132.0,7.2,530.0
22000000.0,en,67800064.0,138.0,5.9,83.0
22000000.0,en,95708457.0,121.0,6.6,2512.0
22000000.0,en,57479076.0,108.0,6.1,319.0
22000000.0,en,35424826.0,108.0,6.0,301.0
22000000.0,en,0.0,131.0,6.8,61.0
22000000.0,en,22400154.0,83.0,4.7,225.0
26000000.0,en,51164106.0,105.0,6.2,551.0
0.0,en,9930095.0,108.0,6.0,160.0
22000000.0,en,19351569.0,90.0,5.4,154.0
22000000.0,en,77112176.0,94.0,6.0,223.0
0.0,en,0.0,142.0,6.3,112.0
22000000.0,en,33788161.0,104.0,6.4,480.0
30000000.0,en,23619609.0,106.0,5.4,201.0
22000000.0,en,63647656.0,106.0,5.7,1309.0
22000000.0,en,0.0,98.0,5.3,72.0
22000000.0,en,43058898.0,100.0,6.4,875.0
22000000.0,en,13555988.0,95.0,6.1,77.0
22000000.0,en,0.0,106.0,6.2,239.0
22000000.0,en,10696210.0,104.0,4.2,305.0
0.0,en,0.0,104.0,3.6,8.0
0.0,en,0.0,107.0,4.9,8.0
70000000.0,en,0.0,77.0,3.8,48.0
25000000.0,en,72629670.0,96.0,5.2,559.0
0.0,en,0.0,114.0,5.9,128.0
21000000.0,nl,26193068.0,145.0,7.2,277.0
22000000.0,fr,17709155.0,116.0,7.2,212.0
2000000.0,en,14400000.0,100.0,5.5,224.0
0.0,en,0.0,104.0,5.9,140.0
22000000.0,en,15447154.0,92.0,6.2,659.0
22000000.0,en,12000000.0,121.0,7.4,98.0
22000000.0,en,9479718.0,105.0,5.2,192.0
0.0,fr,0.0,115.0,6.7,45.0
22000000.0,en,15400000.0,116.0,6.5,720.0
25000000.0,en,92991835.0,119.0,6.5,501.0
0.0,en,0.0,101.0,6.3,46.0
21500000.0,en,0.0,117.0,7.0,239.0
22000000.0,es,24000000.0,106.0,6.0,122.0
17000000.0,en,73244881.0,111.0,5.6,546.0
18000000.0,en,70687344.0,136.0,5.5,139.0
21000000.0,en,0.0,81.0,7.1,893.0
9000000.0,en,46.0,90.0,6.9,497.0
21000000.0,en,42000000.0,96.0,5.1,184.0
32000000.0,en,40222729.0,106.0,6.3,123.0
21000000.0,en,205738714.0,122.0,6.9,4742.0
21000000.0,en,41170784.0,123.0,7.5,356.0
0.0,en,37000000.0,134.0,7.0,22.0
21000000.0,en,43928932.0,92.0,6.6,1692.0
20000000.0,en,41627431.0,115.0,6.4,497.0
21000000.0,en,17762705.0,104.0,5.1,76.0
17000000.0,en,14899417.0,98.0,6.7,189.0
21000000.0,en,17600000.0,120.0,5.8,65.0
21000000.0,en,10011050.0,117.0,6.5,52.0
30000000.0,en,0.0,127.0,6.6,840.0
0.0,en,0.0,102.0,5.5,14.0
21000000.0,en,970816.0,91.0,6.3,276.0
35000000.0,en,69701637.0,114.0,5.9,41.0
15000000.0,en,2856712.0,97.0,6.7,475.0
18000000.0,en,389925971.0,115.0,7.7,3854.0
18000000.0,en,358991681.0,120.0,6.3,2395.0
20000000.0,en,303788635.0,135.0,7.2,1098.0
38000000.0,en,29907685.0,90.0,5.0,150.0
20000000.0,en,299965036.0,100.0,6.1,613.0
20000000.0,en,132675402.0,105.0,5.4,183.0
19000000.0,en,272742922.0,119.0,8.1,4443.0
20000000.0,en,121697323.0,94.0,6.5,728.0
20000000.0,en,117224271.0,94.0,6.4,428.0
20000000.0,en,187884007.0,116.0,5.9,406.0
20000000.0,en,149281606.0,91.0,4.9,209.0
13000000.0,en,318000141.0,112.0,7.4,3092.0
32000000.0,en,97918663.0,95.0,5.2,221.0
20000000.0,en,100525432.0,97.0,5.0,500.0
35000000.0,en,131282949.0,108.0,6.7,1414.0
18000000.0,en,122195920.0,101.0,5.4,442.0
37000000.0,en,113086475.0,109.0,6.3,679.0
20000000.0,en,177243185.0,115.0,6.7,934.0
20000000.0,en,0.0,117.0,6.7,383.0
0.0,en,0.0,107.0,6.9,923.0
20000000.0,en,187000000.0,134.0,7.9,3674.0
20000000.0,en,57588485.0,118.0,6.2,116.0
20000000.0,en,60072596.0,121.0,6.1,29.0
20000000.0,en,53000000.0,105.0,7.5,3601.0
20000000.0,en,207945075.0,110.0,7.6,2562.0
0.0,en,0.0,114.0,5.9,52.0
1800000.0,en,41158757.0,104.0,7.4,422.0
20000000.0,en,183936074.0,100.0,6.3,1252.0
20000000.0,en,48548426.0,83.0,3.6,222.0
20000000.0,en,109862682.0,72.0,6.1,290.0
20000000.0,en,66787908.0,127.0,7.4,817.0
20000000.0,en,135680000.0,72.0,5.6,269.0
20000000.0,en,67192859.0,89.0,4.6,191.0
20000000.0,en,84146832.0,96.0,5.8,381.0
30000000.0,en,45554533.0,77.0,6.3,143.0
20000000.0,en,41596251.0,123.0,6.7,1261.0
20000000.0,en,43967255.0,111.0,6.8,276.0
20000000.0,en,86865564.0,86.0,3.2,326.0
20000000.0,en,88346473.0,128.0,7.8,2686.0
20000000.0,en,27640028.0,110.0,5.9,292.0
20000000.0,en,39143839.0,102.0,5.2,283.0
20000000.0,en,37672350.0,124.0,6.0,24.0
0.0,en,0.0,98.0,5.9,308.0
20000000.0,en,41237648.0,115.0,5.8,129.0
20000000.0,en,35841901.0,98.0,6.1,131.0
20000000.0,en,65464324.0,104.0,5.8,481.0
20000000.0,en,60000000.0,127.0,7.0,114.0
20000000.0,en,80547866.0,82.0,4.2,315.0
25000000.0,en,135330182.0,143.0,6.9,1055.0
19800000.0,en,41296320.0,103.0,6.5,505.0
20000000.0,en,50907234.0,104.0,7.0,435.0
32000000.0,en,50907422.0,98.0,6.6,660.0
20000000.0,en,47241945.0,92.0,5.3,465.0
0.0,en,0.0,124.0,6.4,194.0
20000000.0,en,78378744.0,86.0,4.6,793.0
20000000.0,en,31678778.0,158.0,6.2,63.0
20000000.0,en,54586584.0,128.0,7.1,612.0
20000000.0,en,46069568.0,107.0,5.7,295.0
35000000.0,en,68349884.0,91.0,5.3,531.0
19000000.0,en,35387212.0,108.0,6.0,328.0
20000000.0,en,67200000.0,108.0,6.3,444.0
